transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban_x,recipient_iban_x,balance_after,description,timestamp,sender_signature,recipient_signature,sender_user_idx_sig,recipient_user_idx_sig,sender_user_idx_iban,recipient_user_idx_iban,sender_user_idx,recipient_user_idx,sender_link_score,recipient_link_score,sender_first_name,sender_last_name,sender_user_full_name,sender_residence_city,sender_residence_lat,sender_residence_lng,sender_salary,sender_job,sender_iban_y,sender_user_signature,recipient_first_name,recipient_last_name,recipient_user_full_name,recipient_residence_city,recipient_residence_lat,recipient_residence_lng,recipient_salary,recipient_job,recipient_iban_y,recipient_user_signature,city_lat,city_lng,latest_gps_lat,latest_gps_lng,latest_gps_timestamp,sender_comm_mentions,recipient_comm_mentions,amount_robust_z_sender,amount_robust_z_recipient,new_sender_recipient_pair,new_payment_method_for_sender,new_transaction_type_for_sender,description_present,description_length,description_keyword_hits,txn_count_past_1h,txn_count_past_24h,txn_count_past_7d,time_since_prev_txn_seconds,hour_rarity,weekday_rarity,burst_count_10min,distance_from_residence_km,distance_from_latest_gps_km,geo_novelty,suspicious_communication_window_score,comm_events_past_7d,iso_anomaly_score,lof_anomaly_score,novelty_score,transaction_behavior_score,transaction_behavior_reason,temporal_sequence_score,temporal_sequence_reason,geospatial_score,geospatial_reason,communication_risk_score,communication_risk_reason,novelty_drift_score,novelty_drift_reason,final_risk_score,top_risk_reasons,flagged,threshold_used
0b6d44d2-db69-479c-83ae-aa16000c417b,FCHN-VTSI-7FA-BRE-0,,withdrawal,250.11,Gautier - ATM Gautier City Center,debit card,DE62U9486200442637789135342,,44556.49,,2087-03-28 11:45:01+00:00,FCHN-VTSI,,2.0,,2.0,,2.0,,0.95,0.0,Vitus,Fechner,Vitus Fechner,Bremen,53.0758,8.8072,86600.0,Senior Consultant,DE62U9486200442637789135342,FCHN-VTSI,,,,,,,,,,,,,53.1054,8.8057,2087-03-27 10:38:57+00:00,68,17,0.011740352098667197,3.7248750354811238,0,0,0,0,0,0,3.0,3.0,4.0,732.0,0.875,0.890625,0.0,,,1.0,0.03998793498395431,4.0,0.6121629111808393,1.4411014254147136e-05,0.30608866109754673,0.16454104473031858,baseline_behavior,0.8098437359333333,high_1h_frequency;rapid_sequence;unusual_hour;unusual_weekday,0.2,new_geo_context,0.0,no_risky_communication_context,0.442307834750329,stable_profile,0.3196556499662151,high_1h_frequency;rapid_sequence;unusual_hour;unusual_weekday | stable_profile | new_geo_context,True,0.21843558429632715
86b426fa-0710-4a5f-a552-355cff29541c,EMP98299,VLNT-SLVS-7DC-PIO-0,transfer,4020.92,,,IT87T1703925422561696849840607,IT10L9520192660655169390809,18978.06,Salary payment Jan,2087-01-03 19:31:29+00:00,,VLNT-SLVS,,1.0,,1.0,,1.0,0.0,0.95,,,,,,,,,,,Silvestro,Valentino,Silvestro Valentino,Piossasco,44.9906,7.4637,48900.0,Retired,IT10L9520192660655169390809,VLNT-SLVS,,,,,,17,63,-1.312046914357687,-1.312046914357687,1,1,1,1,18,0,0.0,0.0,0.0,9000000000.0,0.75,0.8333333333333334,0.0,,,1.0,0.10860227617648786,1.0,0.8167382389132812,0.9999999999940177,0.9083691194536494,0.5974252283921151,new_counterparty_pair;new_payment_method;new_transaction_type;high_novelty,0.13333333333333336,unusual_weekday,0.2,new_geo_context,0.0,no_risky_communication_context,0.47683394994003103,feature_novelty,0.3117758416056645,new_counterparty_pair;new_payment_method;new_transaction_type;high_novelty | feature_novelty | new_geo_context,True,0.21843558429632715
cc65ccc5-a1d5-4341-9a1b-5c970da007f7,JNSO-PLNA-7D0-FEL-1,,withdrawal,300.0,Piossasco - ATM Piossasco Town Square,debit card,GB68S3857283695776049775751,,19199.04,,2087-01-20 20:02:46+00:00,JNSO-PLNA,,5.0,,5.0,,5.0,,0.95,0.0,Pauline,Jones,Pauline Jones,Feltham,51.4496,-0.4089,41000.0,Retired,GB68S3857283695776049775751,JNSO-PLNA,,,,,,,,,,,,,51.4352,-0.4622,2087-01-20 07:05:23+00:00,66,17,1.4927873805755818,4.680049744535906,0,0,0,0,0,0,2.0,2.0,2.0,1367.0,0.8709677419354839,0.7580645161290323,0.0,,,1.0,0.7779359294312135,1.0,0.5595247373315599,2.0264102832449784e-06,0.2797633818709216,0.2670102668231958,recipient_amount_outlier,0.633494595478136,rapid_sequence;unusual_hour,0.2,new_geo_context,0.0,no_risky_communication_context,0.39486689011841963,stable_profile,0.3045378340274376,rapid_sequence;unusual_hour | stable_profile | recipient_amount_outlier,True,0.21843558429632715
e218452e-3956-4432-993c-1bd0e37f649e,EMP68176,FCHN-VTSI-7FA-BRE-0,transfer,7191.15,,,IT72F1298460302117045459871477,DE62U9486200442637789135342,35739.19,Salary payment Jan,2087-01-02 10:48:50+00:00,,FCHN-VTSI,,2.0,,2.0,,2.0,0.0,0.95,,,,,,,,,,,Vitus,Fechner,Vitus Fechner,Bremen,53.0758,8.8072,86600.0,Senior Consultant,DE62U9486200442637789135342,FCHN-VTSI,,,,,,17,68,-0.2750361018364085,-0.2750361018364085,1,1,1,1,18,0,0.0,0.0,0.0,9000000000.0,0.75,0.8333333333333334,0.0,,,1.0,0.0,0.0,0.8524739707457731,1.0,0.9262369853728866,0.5133304832515093,new_counterparty_pair;new_payment_method;new_transaction_type;high_novelty,0.13333333333333336,unusual_weekday,0.2,new_geo_context,0.0,no_risky_communication_context,0.5517642788561041,feature_novelty,0.30171677217118803,feature_novelty | new_counterparty_pair;new_payment_method;new_transaction_type;high_novelty | new_geo_context,True,0.21843558429632715
3b7c35eb-cc78-4815-bad6-2036e0e4eed1,VLNT-SLVS-7DC-PIO-0,RENT75951,e-commerce,72.35,Home Living Ilmenau,PayPal,IT10L9520192660655169390809,IT89E2491832035984069062108313,17771.24,,2087-01-17 12:58:56+00:00,VLNT-SLVS,,1.0,,1.0,,1.0,,0.95,0.0,Silvestro,Valentino,Silvestro Valentino,Piossasco,44.9906,7.4637,48900.0,Retired,IT10L9520192660655169390809,VLNT-SLVS,,,,,,,,,,,,,44.9807,7.4205,2087-01-17 12:32:14+00:00,63,17,-0.26084308454932625,-10.04286757405924,1,1,1,0,0,0,0.0,0.0,0.0,1183006.0,0.921875,0.859375,0.0,,,1.0,0.0025773024565391477,0.0,0.36903740976913313,3.4267848105226834e-06,0.18452041827697183,0.6070298086034727,recipient_amount_outlier;new_counterparty_pair;new_payment_method;new_transaction_type,0.3523174631774887,rapid_sequence;unusual_hour;unusual_weekday,0.2,new_geo_context,0.0,no_risky_communication_context,0.15280820723291197,stable_profile,0.29993731634639426,recipient_amount_outlier;new_counterparty_pair;new_payment_method;new_transaction_type | rapid_sequence;unusual_hour;unusual_weekday | new_geo_context,True,0.21843558429632715
e9025772-1f5b-4f17-8d59-ef52663f5b25,VLNT-SLVS-7DC-PIO-0,,withdrawal,100.41,Bremen - ATM Bremen Central Market,debit card,IT10L9520192660655169390809,,32744.22,,2087-07-26 01:56:02+00:00,VLNT-SLVS,,1.0,,1.0,,1.0,,0.95,0.0,Silvestro,Valentino,Silvestro Valentino,Piossasco,44.9906,7.4637,48900.0,Retired,IT10L9520192660655169390809,VLNT-SLVS,,,,,,,,,,,,,44.9484,7.484,2087-07-23 10:17:50+00:00,63,17,0.00343772254415983,0.8587765398807833,0,0,0,0,0,0,3.0,3.0,5.0,453.0,0.921875,0.8125,1.0,,,0.0,0.00014812944715396397,0.0,0.6173910672694715,2.784586191523307e-06,0.3086969259278315,0.06892837116051886,baseline_behavior,0.9790624921333333,high_1h_frequency;burst_cluster;rapid_sequence;unusual_hour,0.0,geo_consistent,0.0,no_risky_communication_context,0.44247448595719735,stable_profile,0.29475784982390746,high_1h_frequency;burst_cluster;rapid_sequence;unusual_hour | stable_profile | baseline_behavior,True,0.21843558429632715
270e231d-55c4-43d6-b6da-3aaad846b3c9,EMP40508,NNLL-BRTU-7D3-RAV-0,transfer,2665.73,,,IT30D3332289310481168502853456,IT30K9711948403425025862011,17916.33,Salary payment Jan,2087-01-03 13:11:45+00:00,,NNLL-BRTU,,3.0,,3.0,,3.0,0.0,0.95,,,,,,,,,,,Uberto,Iannelli,Uberto Iannelli,Ravenna,44.4161,12.2017,31400.0,Retired,IT30K9711948403425025862011,NNLL-BRTU,,,,,,17,63,1.0916092697625077,1.0916092697625077,1,1,1,1,18,0,0.0,0.0,0.0,9000000000.0,0.9166666666666666,0.75,0.0,,,1.0,0.0,0.0,0.7076057529467239,0.9999999999938755,0.8538028764702996,0.5719618130880146,new_counterparty_pair;new_payment_method;new_transaction_type;high_novelty,0.14416666666666667,unusual_hour,0.2,new_geo_context,0.0,no_risky_communication_context,0.40620324616960873,feature_novelty,0.294099225308507,new_counterparty_pair;new_payment_method;new_transaction_type;high_novelty | feature_novelty | new_geo_context,True,0.21843558429632715
b7b34ea0-cf57-4631-a186-4668e46c4045,RTZO-JMIX-7D1-GAU-0,PAYHR95905,e-commerce,48.69,HorizonCart Express,Google Pay,US47O8560397578096463876194,IT41Q7593965129374288932780323,12352.28,,2087-01-26 22:39:46+00:00,RTZO-JMIX,,0.0,,0.0,,0.0,,0.95,0.0,Jim,Ortiz,Jim Ortiz,Gautier,30.4106,-88.6568,35200.0,Retired,US47O8560397578096463876194,RTZO-JMIX,,,,,,,,,,,,,30.4519,-88.6714,2087-01-26 07:15:43+00:00,71,17,-0.4823271986513065,-0.6744999999999998,1,1,1,0,0,0,0.0,0.0,0.0,1923015.0,0.9836065573770492,0.8688524590163934,0.0,,,1.0,0.9055603198720504,3.0,0.7950456141237243,8.084897228193496e-06,0.39752684951047623,0.46827818370226054,new_counterparty_pair;new_payment_method;new_transaction_type,0.3591375964017158,rapid_sequence;unusual_hour;unusual_weekday,0.2,new_geo_context,0.0,no_risky_communication_context,0.29593332224835545,stable_profile,0.2882134087216801,new_counterparty_pair;new_payment_method;new_transaction_type | rapid_sequence;unusual_hour;unusual_weekday | stable_profile,True,0.21843558429632715
67283712-b9f0-4f31-8271-9e213372849b,WTZL-TNAI-80B-PFA-0,BILMN49918,transfer,1539.68,,,DE52R2345866103953164007851,IT62K4856281767443095104896783,33524.71,Freelance content creation retainer,2087-09-01 19:50:32+00:00,WTZL-TNAI,,4.0,,4.0,,4.0,,0.95,0.0,Tania,Weitzel,Tania Weitzel,Pfarrkirchen,48.4167,12.9167,39800.0,Digital Creator,DE52R2345866103953164007851,WTZL-TNAI,,,,,,,,,,,,,48.3942,12.9329,2087-09-01 04:53:27+00:00,60,17,12.621512748530286,23.073662467002645,0,0,0,1,35,0,0.0,0.0,2.0,395056.0,0.921875,0.8125,0.0,,,0.0,0.7548046565200666,4.0,0.3759473589282504,6.199485816998686e-07,0.18797398943841603,0.5244366186269941,sender_amount_outlier;recipient_amount_outlier,0.3890537231776813,rapid_sequence;unusual_hour;unusual_weekday,0.0,geo_consistent,0.0,no_risky_communication_context,0.34920257645134356,stable_profile,0.2875094616123364,sender_amount_outlier;recipient_amount_outlier | rapid_sequence;unusual_hour;unusual_weekday | stable_profile,True,0.21843558429632715
ff9c4893-b84d-4a68-a5da-aed29b1e14a9,EMP25643,JNSO-PLNA-7D0-FEL-1,transfer,3447.28,,,IT58B6383078664069844019884064,GB68S3857283695776049775751,19652.11,Salary payment Jan,2087-01-05 14:16:34+00:00,,JNSO-PLNA,,5.0,,5.0,,5.0,0.0,0.95,,,,,,,,,,,Pauline,Jones,Pauline Jones,Feltham,51.4496,-0.4089,41000.0,Retired,GB68S3857283695776049775751,JNSO-PLNA,,,,,,17,66,0.5486116000902619,0.5486116000902619,1,1,1,1,18,0,0.0,0.0,0.0,9000000000.0,0.8333333333333334,0.6666666666666667,0.0,,,1.0,0.0,0.0,0.80752094760293,0.9999999999936832,0.9037604737983066,0.5332064949346349,new_counterparty_pair;new_payment_method;new_transaction_type;high_novelty,0.13,unusual_hour,0.2,new_geo_context,0.0,no_risky_communication_context,0.4376171120593776,feature_novelty,0.2860688987523857,new_counterparty_pair;new_payment_method;new_transaction_type;high_novelty | feature_novelty | new_geo_context,True,0.21843558429632715
1742dbab-cfc2-49df-b10e-f8c0deccf566,FCHN-VTSI-7FA-BRE-0,,in-person payment,5.54,Bremen - Bremen Harbor Bakery,smartwatch,DE62U9486200442637789135342,,44906.21,,2087-03-28 11:23:26+00:00,FCHN-VTSI,,2.0,,2.0,,2.0,,0.95,0.0,Vitus,Fechner,Vitus Fechner,Bremen,53.0758,8.8072,86600.0,Senior Consultant,DE62U9486200442637789135342,FCHN-VTSI,,,,,,,,,,,,,53.1054,8.8057,2087-03-27 10:38:57+00:00,68,17,-1.082102662290299,-0.9575679108714164,0,1,0,0,0,0,1.0,1.0,2.0,150.0,0.875,0.890625,1.0,,,1.0,0.04028873882083846,4.0,0.5852988540622899,1.4511600813751437e-05,0.29265668283155183,0.24406943224499725,new_payment_method,0.6665104155333333,burst_cluster;rapid_sequence;unusual_hour;unusual_weekday,0.2,new_geo_context,0.0,no_risky_communication_context,0.28422379862326647,stable_profile,0.28480180788745385,burst_cluster;rapid_sequence;unusual_hour;unusual_weekday | stable_profile | new_payment_method,True,0.21843558429632715
1d081add-b8f5-4388-8398-ca7326c97a39,EMP43902,WTZL-TNAI-80B-PFA-0,transfer,3368.67,,,IT81Y4246053255690437800337698,DE52R2345866103953164007851,23980.03,Salary payment Jan,2087-01-06 19:23:00+00:00,,WTZL-TNAI,,4.0,,4.0,,4.0,0.0,0.95,,,,,,,,,,,Tania,Weitzel,Tania Weitzel,Pfarrkirchen,48.4167,12.9167,39800.0,Digital Creator,DE52R2345866103953164007851,WTZL-TNAI,,,,,,17,60,0.7061824497809965,0.7061824497809965,1,1,1,1,18,0,0.0,0.0,0.0,9000000000.0,0.75,0.8333333333333334,0.0,,,1.0,0.0,0.0,0.727251055838294,0.9999999999934981,0.863625527915896,0.5411198561108161,new_counterparty_pair;new_payment_method;new_transaction_type;high_novelty,0.13333333333333336,unusual_weekday,0.2,new_geo_context,0.0,no_risky_communication_context,0.4127613461397318,feature_novelty,0.28447726868284695,new_counterparty_pair;new_payment_method;new_transaction_type;high_novelty | feature_novelty | new_geo_context,True,0.21843558429632715
